date,year,month,latitude,longitude,co_ppm,aod_unitless,region
2010-03-01,2010,3,30.0,75.0,0.582,0.38,IGP
2010-03-01,2010,3,30.0,76.07,0.462,0.39,IGP
2010-03-01,2010,3,30.0,77.14,0.597,0.769,IGP
2010-03-01,2010,3,30.0,78.21,0.548,0.534,IGP
2010-03-01,2010,3,30.0,79.29,0.598,0.678,IGP
2010-03-01,2010,3,30.0,80.36,0.853,0.42,IGP
2010-03-01,2010,3,30.0,81.43,0.551,0.657,IGP
2010-03-01,2010,3,30.0,82.5,0.668,0.777,IGP
2010-03-01,2010,3,30.0,83.57,0.658,0.446,IGP
2010-03-01,2010,3,30.0,84.64,0.659,0.666,IGP
2010-03-01,2010,3,30.0,85.71,0.682,0.576,IGP
2010-03-01,2010,3,30.0,86.79,0.707,0.675,IGP
2010-03-01,2010,3,30.0,87.86,0.738,0.597,IGP
2010-03-01,2010,3,30.0,88.93,0.583,0.522,IGP
2010-03-01,2010,3,30.0,90.0,0.721,0.377,IGP
2010-04-01,2010,4,25.0,75.0,0.637,0.441,IGP
2010-04-01,2010,4,25.0,76.07,0.603,0.692,IGP
2010-04-01,2010,4,25.0,77.14,0.619,0.507,IGP
2010-04-01,2010,4,25.0,78.21,0.464,0.612,IGP
2010-04-01,2010,4,25.0,79.29,0.665,0.824,IGP
2010-04-01,2010,4,25.0,80.36,0.569,0.533,IGP
2010-04-01,2010,4,25.0,81.43,0.625,0.737,IGP
2010-04-01,2010,4,25.0,82.5,0.59,0.542,IGP
2010-04-01,2010,4,25.0,83.57,0.661,0.528,IGP
2010-04-01,2010,4,25.0,84.64,0.555,0.529,IGP
2010-04-01,2010,4,25.0,85.71,0.707,0.346,IGP
2010-04-01,2010,4,25.0,86.79,0.613,0.395,IGP
2010-04-01,2010,4,25.0,87.86,0.72,0.272,IGP
2010-04-01,2010,4,25.0,88.93,0.544,0.557,IGP
2010-04-01,2010,4,25.0,90.0,0.757,0.49,IGP
2010-04-01,2010,4,25.56,75.0,0.544,0.782,IGP
2010-04-01,2010,4,25.56,76.07,0.455,0.17,IGP
2010-04-01,2010,4,25.56,77.14,0.644,0.425,IGP
2010-04-01,2010,4,25.56,78.21,0.498,0.606,IGP
2010-04-01,2010,4,25.56,79.29,0.624,0.415,IGP
2010-04-01,2010,4,25.56,80.36,0.472,0.631,IGP
2010-04-01,2010,4,25.56,81.43,0.665,0.485,IGP
2010-04-01,2010,4,25.56,82.5,0.785,0.339,IGP
2010-04-01,2010,4,25.56,83.57,0.447,0.396,IGP
2010-04-01,2010,4,25.56,84.64,0.595,0.537,IGP
2010-04-01,2010,4,25.56,85.71,0.576,0.553,IGP
2010-04-01,2010,4,25.56,86.79,0.475,0.717,IGP
2010-04-01,2010,4,25.56,87.86,0.592,0.668,IGP
2010-04-01,2010,4,25.56,88.93,0.634,0.569,IGP
2010-04-01,2010,4,25.56,90.0,0.657,0.567,IGP
2010-04-01,2010,4,26.11,75.0,0.664,0.699,IGP
2010-04-01,2010,4,26.11,76.07,0.929,1.213,IGP
2010-04-01,2010,4,26.11,77.14,0.591,0.716,IGP
2010-04-01,2010,4,26.11,78.21,0.532,0.77,IGP
2010-04-01,2010,4,26.11,79.29,0.596,0.285,IGP
2010-04-01,2010,4,26.11,80.36,1.093,0.798,IGP
2010-04-01,2010,4,26.11,81.43,1.164,0.802,IGP
2010-04-01,2010,4,26.11,82.5,0.555,0.217,IGP
2010-04-01,2010,4,26.11,83.57,0.555,0.136,IGP
2010-04-01,2010,4,26.11,84.64,0.442,0.614,IGP
2010-04-01,2010,4,26.11,85.71,0.679,0.564,IGP
2010-04-01,2010,4,26.11,86.79,0.503,0.493,IGP
2010-04-01,2010,4,26.11,87.86,0.6,0.326,IGP
2010-04-01,2010,4,26.11,88.93,1.126,1.263,IGP
2010-04-01,2010,4,26.11,90.0,0.578,0.504,IGP
2010-04-01,2010,4,26.67,75.0,0.621,0.194,IGP
2010-04-01,2010,4,26.67,76.07,0.575,0.398,IGP
2010-04-01,2010,4,26.67,77.14,0.5,0.458,IGP
2010-04-01,2010,4,26.67,78.21,0.78,0.596,IGP
2010-04-01,2010,4,26.67,79.29,0.543,0.586,IGP
2010-04-01,2010,4,26.67,80.36,1.22,1.039,IGP
2010-04-01,2010,4,26.67,81.43,1.5,1.606,IGP
2010-04-01,2010,4,26.67,82.5,0.67,0.559,IGP
2010-04-01,2010,4,26.67,83.57,0.69,0.595,IGP
2010-04-01,2010,4,26.67,84.64,1.057,0.839,IGP
2010-04-01,2010,4,26.67,85.71,0.732,0.53,IGP
2010-04-01,2010,4,26.67,86.79,0.808,0.397,IGP
2010-04-01,2010,4,26.67,87.86,0.774,0.53,IGP
2010-04-01,2010,4,26.67,88.93,0.535,0.427,IGP
2010-04-01,2010,4,26.67,90.0,0.568,0.564,IGP
2010-04-01,2010,4,27.22,75.0,0.652,0.414,IGP
2010-04-01,2010,4,27.22,76.07,0.598,0.821,IGP
2010-04-01,2010,4,27.22,77.14,0.773,0.565,IGP
2010-04-01,2010,4,27.22,78.21,0.604,0.518,IGP
2010-04-01,2010,4,27.22,79.29,0.661,0.347,IGP
2010-04-01,2010,4,27.22,80.36,1.054,0.65,IGP
2010-04-01,2010,4,27.22,81.43,1.12,0.997,IGP
2010-04-01,2010,4,27.22,82.5,0.552,0.736,IGP
2010-04-01,2010,4,27.22,83.57,0.716,0.561,IGP
2010-04-01,2010,4,27.22,84.64,0.622,0.657,IGP
2010-04-01,2010,4,27.22,85.71,0.768,0.431,IGP
2010-04-01,2010,4,27.22,86.79,0.708,0.494,IGP
2010-04-01,2010,4,27.22,87.86,0.583,0.633,IGP
2010-04-01,2010,4,27.22,88.93,0.665,0.264,IGP
2010-04-01,2010,4,27.22,90.0,0.748,0.707,IGP
2010-04-01,2010,4,27.78,75.0,0.537,0.559,IGP
2010-04-01,2010,4,27.78,76.07,1.129,0.939,IGP
2010-04-01,2010,4,27.78,77.14,1.025,0.799,IGP
2010-04-01,2010,4,27.78,78.21,1.5,2.152,IGP
2010-04-01,2010,4,27.78,79.29,0.654,0.444,IGP
2010-04-01,2010,4,27.78,80.36,1.157,0.473,IGP
2010-04-01,2010,4,27.78,81.43,1.195,0.639,IGP
2010-04-01,2010,4,27.78,82.5,0.564,0.332,IGP
2010-04-01,2010,4,27.78,83.57,0.471,0.674,IGP
2010-04-01,2010,4,27.78,84.64,0.553,0.552,IGP
2010-04-01,2010,4,27.78,85.71,0.595,0.572,IGP
2010-04-01,2010,4,27.78,86.79,0.608,0.308,IGP
2010-04-01,2010,4,27.78,87.86,0.7,0.426,IGP
2010-04-01,2010,4,27.78,88.93,0.444,0.436,IGP
2010-04-01,2010,4,27.78,90.0,0.75,0.628,IGP
2010-04-01,2010,4,28.33,75.0,0.565,0.448,IGP
2010-04-01,2010,4,28.33,76.07,1.048,1.212,IGP
2010-04-01,2010,4,28.33,77.14,1.118,0.965,IGP
2010-04-01,2010,4,28.33,78.21,1.5,1.872,IGP
2010-04-01,2010,4,28.33,79.29,0.574,0.471,IGP
2010-04-01,2010,4,28.33,80.36,0.593,0.494,IGP
2010-04-01,2010,4,28.33,81.43,0.673,0.508,IGP
2010-04-01,2010,4,28.33,82.5,0.673,0.488,IGP
2010-04-01,2010,4,28.33,83.57,0.608,0.2,IGP
2010-04-01,2010,4,28.33,84.64,0.692,0.552,IGP
2010-04-01,2010,4,28.33,85.71,0.7,0.1,IGP
2010-04-01,2010,4,28.33,86.79,0.809,0.479,IGP
2010-04-01,2010,4,28.33,87.86,0.711,0.344,IGP
2010-04-01,2010,4,28.33,88.93,0.661,0.342,IGP
2010-04-01,2010,4,28.33,90.0,0.538,0.787,IGP
2010-04-01,2010,4,28.89,75.0,0.581,0.533,IGP
2010-04-01,2010,4,28.89,76.07,1.167,0.974,IGP
2010-04-01,2010,4,28.89,77.14,1.095,0.955,IGP
2010-04-01,2010,4,28.89,78.21,1.32,0.891,IGP
2010-04-01,2010,4,28.89,79.29,0.62,0.658,IGP
2010-04-01,2010,4,28.89,80.36,0.711,0.678,IGP
2010-04-01,2010,4,28.89,81.43,0.664,0.329,IGP
2010-04-01,2010,4,28.89,82.5,0.763,0.328,IGP
2010-04-01,2010,4,28.89,83.57,0.63,0.387,IGP
2010-04-01,2010,4,28.89,84.64,0.594,0.549,IGP
2010-04-01,2010,4,28.89,85.71,0.632,0.563,IGP
2010-04-01,2010,4,28.89,86.79,0.761,0.568,IGP
2010-04-01,2010,4,28.89,87.86,0.576,0.645,IGP
2010-04-01,2010,4,28.89,88.93,0.719,0.316,IGP
2010-04-01,2010,4,28.89,90.0,0.66,0.605,IGP
2010-04-01,2010,4,29.44,75.0,0.57,0.706,IGP
2010-04-01,2010,4,29.44,76.07,1.065,0.919,IGP
2010-04-01,2010,4,29.44,77.14,1.063,0.902,IGP
2010-04-01,2010,4,29.44,78.21,0.97,0.684,IGP
2010-04-01,2010,4,29.44,79.29,0.759,0.373,IGP
2010-04-01,2010,4,29.44,80.36,0.501,0.177,IGP
2010-04-01,2010,4,29.44,81.43,0.536,0.302,IGP
2010-04-01,2010,4,29.44,82.5,0.764,0.651,IGP
2010-04-01,2010,4,29.44,83.57,0.531,0.838,IGP
2010-04-01,2010,4,29.44,84.64,0.698,0.451,IGP
2010-04-01,2010,4,29.44,85.71,0.35,0.844,IGP
2010-04-01,2010,4,29.44,86.79,0.461,0.253,IGP
2010-04-01,2010,4,29.44,87.86,0.702,0.866,IGP
2010-04-01,2010,4,29.44,88.93,0.738,0.585,IGP
2010-04-01,2010,4,29.44,90.0,0.659,0.628,IGP
2010-04-01,2010,4,30.0,75.0,0.676,0.542,IGP
2010-04-01,2010,4,30.0,76.07,0.61,0.491,IGP
2010-04-01,2010,4,30.0,77.14,0.525,0.458,IGP
2010-04-01,2010,4,30.0,78.21,0.431,0.485,IGP
2010-04-01,2010,4,30.0,79.29,0.752,0.669,IGP
2010-04-01,2010,4,30.0,80.36,0.618,0.709,IGP
2010-04-01,2010,4,30.0,81.43,0.692,0.264,IGP
2010-04-01,2010,4,30.0,82.5,0.501,0.641,IGP
2010-04-01,2010,4,30.0,83.57,0.502,0.466,IGP
2010-04-01,2010,4,30.0,84.64,0.655,0.355,IGP
2010-04-01,2010,4,30.0,85.71,0.611,0.3,IGP
2010-04-01,2010,4,30.0,86.79,0.54,0.548,IGP
2010-04-01,2010,4,30.0,87.86,0.441,0.566,IGP
2010-04-01,2010,4,30.0,88.93,0.897,1.166,IGP
2010-04-01,2010,4,30.0,90.0,0.622,0.705,IGP
2010-05-01,2010,5,25.0,75.0,0.613,0.436,IGP
2010-05-01,2010,5,25.0,76.07,0.612,0.581,IGP
2010-05-01,2010,5,25.0,77.14,0.605,0.506,IGP
2010-05-01,2010,5,25.0,78.21,0.53,0.401,IGP
2010-05-01,2010,5,25.0,79.29,0.46,0.762,IGP
2010-05-01,2010,5,25.0,80.36,0.476,0.396,IGP
2010-05-01,2010,5,25.0,81.43,0.528,0.634,IGP
2010-05-01,2010,5,25.0,82.5,0.571,0.687,IGP
2010-05-01,2010,5,25.0,83.57,0.533,0.542,IGP
2010-05-01,2010,5,25.0,84.64,0.516,0.822,IGP
2010-05-01,2010,5,25.0,85.71,0.481,0.546,IGP
2010-05-01,2010,5,25.0,86.79,0.663,0.562,IGP
2010-05-01,2010,5,25.0,87.86,0.581,0.481,IGP
2010-05-01,2010,5,25.0,88.93,0.604,0.478,IGP
2010-05-01,2010,5,25.0,90.0,0.696,0.832,IGP
2010-05-01,2010,5,25.56,75.0,0.544,0.295,IGP
2010-05-01,2010,5,25.56,76.07,0.591,0.887,IGP
2010-05-01,2010,5,25.56,77.14,0.52,0.746,IGP
2010-05-01,2010,5,25.56,78.21,0.768,0.417,IGP
2010-05-01,2010,5,25.56,79.29,0.657,0.744,IGP
2010-05-01,2010,5,25.56,80.36,0.562,0.469,IGP
2010-05-01,2010,5,25.56,81.43,0.542,0.348,IGP
2010-05-01,2010,5,25.56,82.5,0.535,0.316,IGP
2010-05-01,2010,5,25.56,83.57,0.603,0.385,IGP
2010-05-01,2010,5,25.56,84.64,0.623,0.267,IGP
2010-05-01,2010,5,25.56,85.71,0.633,0.625,IGP
2010-05-01,2010,5,25.56,86.79,0.401,0.556,IGP
2010-05-01,2010,5,25.56,87.86,0.723,0.319,IGP
2010-05-01,2010,5,25.56,88.93,0.767,0.563,IGP
2010-05-01,2010,5,25.56,90.0,0.529,0.492,IGP
2010-05-01,2010,5,26.11,75.0,0.656,0.511,IGP
2010-05-01,2010,5,26.11,76.07,0.654,0.362,IGP
2010-05-01,2010,5,26.11,77.14,0.617,0.288,IGP
2010-05-01,2010,5,26.11,78.21,0.589,0.364,IGP
2010-05-01,2010,5,26.11,79.29,0.526,0.685,IGP
2010-05-01,2010,5,26.11,80.36,1.189,0.991,IGP
2010-05-01,2010,5,26.11,81.43,0.971,0.853,IGP
2010-05-01,2010,5,26.11,82.5,1.082,1.043,IGP
2010-05-01,2010,5,26.11,83.57,0.832,0.559,IGP
2010-05-01,2010,5,26.11,84.64,0.619,0.454,IGP
2010-05-01,2010,5,26.11,85.71,0.613,0.477,IGP
2010-05-01,2010,5,26.11,86.79,0.671,0.644,IGP
2010-05-01,2010,5,26.11,87.86,0.521,0.3,IGP
2010-05-01,2010,5,26.11,88.93,0.416,0.576,IGP
2010-05-01,2010,5,26.11,90.0,0.49,0.177,IGP
2010-05-01,2010,5,26.67,75.0,0.639,0.874,IGP
2010-05-01,2010,5,26.67,76.07,0.599,0.626,IGP
2010-05-01,2010,5,26.67,77.14,0.608,0.485,IGP
2010-05-01,2010,5,26.67,78.21,0.692,0.456,IGP
2010-05-01,2010,5,26.67,79.29,0.627,0.548,IGP
2010-05-01,2010,5,26.67,80.36,1.013,1.049,IGP
2010-05-01,2010,5,26.67,81.43,1.063,0.787,IGP
2010-05-01,2010,5,26.67,82.5,0.654,0.365,IGP
2010-05-01,2010,5,26.67,83.57,0.603,0.499,IGP
2010-05-01,2010,5,26.67,84.64,0.709,0.571,IGP
2010-05-01,2010,5,26.67,85.71,0.597,0.623,IGP
2010-05-01,2010,5,26.67,86.79,0.739,0.584,IGP
2010-05-01,2010,5,26.67,87.86,0.601,0.303,IGP
2010-05-01,2010,5,26.67,88.93,0.493,0.454,IGP
2010-05-01,2010,5,26.67,90.0,0.539,0.472,IGP
2010-05-01,2010,5,27.22,75.0,0.606,0.579,IGP
2010-05-01,2010,5,27.22,76.07,0.593,0.573,IGP
2010-05-01,2010,5,27.22,77.14,0.606,0.204,IGP
2010-05-01,2010,5,27.22,78.21,0.506,0.478,IGP
2010-05-01,2010,5,27.22,79.29,0.479,0.59,IGP
2010-05-01,2010,5,27.22,80.36,1.233,1.083,IGP
2010-05-01,2010,5,27.22,81.43,1.059,1.124,IGP
2010-05-01,2010,5,27.22,82.5,0.615,0.449,IGP
2010-05-01,2010,5,27.22,83.57,0.539,0.455,IGP
2010-05-01,2010,5,27.22,84.64,0.561,0.526,IGP
2010-05-01,2010,5,27.22,85.71,0.616,0.5,IGP
2010-05-01,2010,5,27.22,86.79,0.644,0.679,IGP
2010-05-01,2010,5,27.22,87.86,0.695,0.277,IGP
2010-05-01,2010,5,27.22,88.93,0.345,0.64,IGP
2010-05-01,2010,5,27.22,90.0,0.463,0.466,IGP
2010-05-01,2010,5,27.78,75.0,0.483,0.23,IGP
2010-05-01,2010,5,27.78,76.07,1.134,1.014,IGP
2010-05-01,2010,5,27.78,77.14,1.022,0.511,IGP
2010-05-01,2010,5,27.78,78.21,1.025,0.959,IGP
2010-05-01,2010,5,27.78,79.29,0.452,0.528,IGP
2010-05-01,2010,5,27.78,80.36,1.078,0.987,IGP
2010-05-01,2010,5,27.78,81.43,1.092,0.754,IGP
2010-05-01,2010,5,27.78,82.5,0.72,0.476,IGP
2010-05-01,2010,5,27.78,83.57,0.597,0.36,IGP
2010-05-01,2010,5,27.78,84.64,0.834,0.735,IGP
2010-05-01,2010,5,27.78,85.71,0.583,0.757,IGP
2010-05-01,2010,5,27.78,86.79,0.463,0.258,IGP
2010-05-01,2010,5,27.78,87.86,0.747,0.469,IGP
2010-05-01,2010,5,27.78,88.93,0.533,0.656,IGP
2010-05-01,2010,5,27.78,90.0,0.539,0.774,IGP
2010-05-01,2010,5,28.33,75.0,0.668,0.427,IGP
2010-05-01,2010,5,28.33,76.07,1.296,0.809,IGP
2010-05-01,2010,5,28.33,77.14,1.154,0.945,IGP
2010-05-01,2010,5,28.33,78.21,1.21,1.134,IGP
2010-05-01,2010,5,28.33,79.29,0.603,0.387,IGP
2010-05-01,2010,5,28.33,80.36,0.646,0.398,IGP
2010-05-01,2010,5,28.33,81.43,0.801,0.52,IGP
2010-05-01,2010,5,28.33,82.5,0.563,0.528,IGP
2010-05-01,2010,5,28.33,83.57,0.465,0.354,IGP
2010-05-01,2010,5,28.33,84.64,0.72,0.401,IGP
2010-05-01,2010,5,28.33,85.71,0.495,0.58,IGP
2010-05-01,2010,5,28.33,86.79,0.719,0.608,IGP
2010-05-01,2010,5,28.33,87.86,0.7,0.386,IGP
2010-05-01,2010,5,28.33,88.93,0.458,0.725,IGP
2010-05-01,2010,5,28.33,90.0,0.568,0.462,IGP
2010-05-01,2010,5,28.89,75.0,0.733,0.583,IGP
2010-05-01,2010,5,28.89,76.07,1.126,1.225,IGP
2010-05-01,2010,5,28.89,77.14,1.016,1.039,IGP
2010-05-01,2010,5,28.89,78.21,1.086,0.94,IGP
2010-05-01,2010,5,28.89,79.29,0.753,0.576,IGP
2010-05-01,2010,5,28.89,80.36,0.654,0.661,IGP
2010-05-01,2010,5,28.89,81.43,0.564,0.374,IGP
2010-05-01,2010,5,28.89,82.5,0.496,0.205,IGP
2010-05-01,2010,5,28.89,83.57,0.806,0.335,IGP
2010-05-01,2010,5,28.89,84.64,0.578,0.458,IGP
2010-05-01,2010,5,28.89,85.71,0.631,0.622,IGP
2010-05-01,2010,5,28.89,86.79,1.029,0.825,IGP
2010-05-01,2010,5,28.89,87.86,0.583,0.542,IGP
2010-05-01,2010,5,28.89,88.93,0.575,0.741,IGP
2010-05-01,2010,5,28.89,90.0,0.649,0.61,IGP
2010-05-01,2010,5,29.44,75.0,0.666,0.676,IGP
2010-05-01,2010,5,29.44,76.07,1.098,0.705,IGP
2010-05-01,2010,5,29.44,77.14,1.12,0.802,IGP
2010-05-01,2010,5,29.44,78.21,1.027,0.988,IGP
2010-05-01,2010,5,29.44,79.29,0.724,0.503,IGP
2010-05-01,2010,5,29.44,80.36,0.631,0.755,IGP
2010-05-01,2010,5,29.44,81.43,0.624,0.89,IGP
2010-05-01,2010,5,29.44,82.5,0.657,0.236,IGP
2010-05-01,2010,5,29.44,83.57,1.013,1.114,IGP
2010-05-01,2010,5,29.44,84.64,0.729,0.601,IGP
2010-05-01,2010,5,29.44,85.71,0.586,0.316,IGP
2010-05-01,2010,5,29.44,86.79,0.579,0.372,IGP
2010-05-01,2010,5,29.44,87.86,0.542,0.588,IGP
2010-05-01,2010,5,29.44,88.93,0.767,0.559,IGP
2010-05-01,2010,5,29.44,90.0,0.48,0.567,IGP
2010-05-01,2010,5,30.0,75.0,0.72,0.409,IGP
2010-05-01,2010,5,30.0,76.07,0.587,0.502,IGP
2010-05-01,2010,5,30.0,77.14,0.522,0.597,IGP
2010-05-01,2010,5,30.0,78.21,0.588,0.563,IGP
2010-05-01,2010,5,30.0,79.29,0.511,0.434,IGP
2010-05-01,2010,5,30.0,80.36,0.672,0.444,IGP
2010-05-01,2010,5,30.0,81.43,0.773,0.44,IGP
2010-05-01,2010,5,30.0,82.5,0.622,0.64,IGP
2010-05-01,2010,5,30.0,83.57,0.458,0.236,IGP
2010-05-01,2010,5,30.0,84.64,0.447,0.689,IGP
2010-05-01,2010,5,30.0,85.71,0.545,0.884,IGP
2010-05-01,2010,5,30.0,86.79,0.544,0.528,IGP
2010-05-01,2010,5,30.0,87.86,0.754,0.801,IGP
2010-05-01,2010,5,30.0,88.93,0.806,0.681,IGP
2010-05-01,2010,5,30.0,90.0,0.702,0.589,IGP
2010-06-01,2010,6,25.0,75.0,0.498,0.267,IGP
2010-06-01,2010,6,25.0,76.07,0.338,0.349,IGP
2010-06-01,2010,6,25.0,77.14,0.403,0.282,IGP
2010-06-01,2010,6,25.0,78.21,0.49,0.493,IGP
2010-06-01,2010,6,25.0,79.29,0.429,0.572,IGP
2010-06-01,2010,6,25.0,80.36,0.306,0.321,IGP
2010-06-01,2010,6,25.0,81.43,0.348,0.1,IGP
2010-06-01,2010,6,25.0,82.5,0.412,0.332,IGP
2010-06-01,2010,6,25.0,83.57,0.571,0.445,IGP
2010-06-01,2010,6,25.0,84.64,0.318,0.628,IGP
2010-06-01,2010,6,25.0,85.71,0.542,0.437,IGP
2010-06-01,2010,6,25.0,86.79,0.397,0.206,IGP
2010-06-01,2010,6,25.0,87.86,0.383,0.513,IGP
2010-06-01,2010,6,25.0,88.93,0.608,0.581,IGP
2010-06-01,2010,6,25.0,90.0,0.371,0.182,IGP
2010-06-01,2010,6,25.56,75.0,0.434,0.1,IGP
2010-06-01,2010,6,25.56,76.07,0.452,0.328,IGP
2010-06-01,2010,6,25.56,77.14,0.373,0.111,IGP
2010-06-01,2010,6,25.56,78.21,0.471,0.27,IGP
2010-06-01,2010,6,25.56,79.29,0.303,0.1,IGP
2010-06-01,2010,6,25.56,80.36,0.417,0.616,IGP
2010-06-01,2010,6,25.56,81.43,0.586,0.281,IGP
2010-06-01,2010,6,25.56,82.5,0.36,0.42,IGP
2010-06-01,2010,6,25.56,83.57,0.32,0.395,IGP
2010-06-01,2010,6,25.56,84.64,0.497,0.534,IGP
2010-06-01,2010,6,25.56,85.71,0.41,0.319,IGP
2010-06-01,2010,6,25.56,86.79,0.332,0.226,IGP
2010-06-01,2010,6,25.56,87.86,0.397,0.405,IGP
2010-06-01,2010,6,25.56,88.93,0.511,0.23,IGP
2010-06-01,2010,6,25.56,90.0,0.569,0.309,IGP
2010-06-01,2010,6,26.11,75.0,0.418,0.238,IGP
2010-06-01,2010,6,26.11,76.07,0.3,0.483,IGP
2010-06-01,2010,6,26.11,77.14,0.494,0.308,IGP
2010-06-01,2010,6,26.11,78.21,0.427,0.427,IGP
2010-06-01,2010,6,26.11,79.29,0.3,0.271,IGP
2010-06-01,2010,6,26.11,80.36,0.835,0.442,IGP
2010-06-01,2010,6,26.11,81.43,0.785,0.427,IGP
2010-06-01,2010,6,26.11,82.5,0.467,0.345,IGP
2010-06-01,2010,6,26.11,83.57,0.3,0.525,IGP
2010-06-01,2010,6,26.11,84.64,0.347,0.228,IGP
2010-06-01,2010,6,26.11,85.71,0.44,0.522,IGP
2010-06-01,2010,6,26.11,86.79,0.318,0.359,IGP
2010-06-01,2010,6,26.11,87.86,0.463,0.454,IGP
2010-06-01,2010,6,26.11,88.93,0.438,0.295,IGP
2010-06-01,2010,6,26.11,90.0,0.337,0.363,IGP
2010-06-01,2010,6,26.67,75.0,0.313,0.1,IGP
2010-06-01,2010,6,26.67,76.07,0.464,0.486,IGP
2010-06-01,2010,6,26.67,77.14,0.3,0.199,IGP
2010-06-01,2010,6,26.67,78.21,0.482,0.659,IGP
2010-06-01,2010,6,26.67,79.29,0.422,0.241,IGP
2010-06-01,2010,6,26.67,80.36,0.738,0.836,IGP
2010-06-01,2010,6,26.67,81.43,0.691,0.51,IGP
2010-06-01,2010,6,26.67,82.5,0.372,0.207,IGP
2010-06-01,2010,6,26.67,83.57,0.432,0.594,IGP
2010-06-01,2010,6,26.67,84.64,0.452,0.312,IGP
2010-06-01,2010,6,26.67,85.71,0.391,0.116,IGP
2010-06-01,2010,6,26.67,86.79,0.508,0.338,IGP
2010-06-01,2010,6,26.67,87.86,0.402,0.829,IGP
2010-06-01,2010,6,26.67,88.93,0.45,0.237,IGP
2010-06-01,2010,6,26.67,90.0,0.377,0.522,IGP
2010-06-01,2010,6,27.22,75.0,0.431,0.134,IGP
2010-06-01,2010,6,27.22,76.07,0.512,0.25,IGP
2010-06-01,2010,6,27.22,77.14,0.607,0.512,IGP
2010-06-01,2010,6,27.22,78.21,0.375,0.542,IGP
2010-06-01,2010,6,27.22,79.29,0.427,0.478,IGP
2010-06-01,2010,6,27.22,80.36,0.804,0.503,IGP
2010-06-01,2010,6,27.22,81.43,0.692,0.784,IGP
2010-06-01,2010,6,27.22,82.5,0.58,0.579,IGP
2010-06-01,2010,6,27.22,83.57,0.324,0.414,IGP
2010-06-01,2010,6,27.22,84.64,0.626,0.19,IGP
2010-06-01,2010,6,27.22,85.71,0.422,0.562,IGP
2010-06-01,2010,6,27.22,86.79,0.412,0.418,IGP
2010-06-01,2010,6,27.22,87.86,0.314,0.414,IGP
2010-06-01,2010,6,27.22,88.93,0.401,0.498,IGP
2010-06-01,2010,6,27.22,90.0,0.539,0.738,IGP
2010-06-01,2010,6,27.78,75.0,0.478,0.399,IGP
2010-06-01,2010,6,27.78,76.07,1.163,1.154,IGP
2010-06-01,2010,6,27.78,77.14,0.79,0.586,IGP
2010-06-01,2010,6,27.78,78.21,0.773,0.828,IGP
2010-06-01,2010,6,27.78,79.29,0.319,0.521,IGP
2010-06-01,2010,6,27.78,80.36,0.888,0.612,IGP
2010-06-01,2010,6,27.78,81.43,0.544,0.539,IGP
2010-06-01,2010,6,27.78,82.5,0.55,0.347,IGP
2010-06-01,2010,6,27.78,83.57,0.32,0.274,IGP
2010-06-01,2010,6,27.78,84.64,0.504,0.432,IGP
2010-06-01,2010,6,27.78,85.71,0.396,0.295,IGP
2010-06-01,2010,6,27.78,86.79,0.381,0.212,IGP
2010-06-01,2010,6,27.78,87.86,0.582,0.302,IGP
2010-06-01,2010,6,27.78,88.93,0.542,0.578,IGP
2010-06-01,2010,6,27.78,90.0,0.52,0.285,IGP
2010-06-01,2010,6,28.33,75.0,0.46,0.346,IGP
2010-06-01,2010,6,28.33,76.07,0.666,0.679,IGP
2010-06-01,2010,6,28.33,77.14,0.638,0.808,IGP
2010-06-01,2010,6,28.33,78.21,0.71,0.66,IGP
2010-06-01,2010,6,28.33,79.29,0.448,0.311,IGP
2010-06-01,2010,6,28.33,80.36,0.479,0.279,IGP
2010-06-01,2010,6,28.33,81.43,0.507,0.148,IGP
2010-06-01,2010,6,28.33,82.5,0.433,0.641,IGP
2010-06-01,2010,6,28.33,83.57,0.32,0.248,IGP
2010-06-01,2010,6,28.33,84.64,0.471,0.377,IGP
2010-06-01,2010,6,28.33,85.71,0.455,0.423,IGP
2010-06-01,2010,6,28.33,86.79,0.725,1.033,IGP
2010-06-01,2010,6,28.33,87.86,0.461,0.314,IGP
2010-06-01,2010,6,28.33,88.93,0.487,0.635,IGP
2010-06-01,2010,6,28.33,90.0,0.407,0.204,IGP
2010-06-01,2010,6,28.89,75.0,0.531,0.332,IGP
2010-06-01,2010,6,28.89,76.07,0.539,0.757,IGP
2010-06-01,2010,6,28.89,77.14,0.702,0.616,IGP
2010-06-01,2010,6,28.89,78.21,0.789,0.659,IGP
2010-06-01,2010,6,28.89,79.29,0.491,0.285,IGP
2010-06-01,2010,6,28.89,80.36,0.471,0.311,IGP
2010-06-01,2010,6,28.89,81.43,0.494,0.442,IGP
2010-06-01,2010,6,28.89,82.5,0.326,0.513,IGP
2010-06-01,2010,6,28.89,83.57,0.366,0.471,IGP
2010-06-01,2010,6,28.89,84.64,0.685,1.251,IGP
2010-06-01,2010,6,28.89,85.71,0.398,0.298,IGP
2010-06-01,2010,6,28.89,86.79,0.418,0.305,IGP
2010-06-01,2010,6,28.89,87.86,0.5,0.108,IGP
2010-06-01,2010,6,28.89,88.93,0.315,0.19,IGP
2010-06-01,2010,6,28.89,90.0,0.515,0.607,IGP
2010-06-01,2010,6,29.44,75.0,0.41,0.325,IGP
